,city,date,fare,ride_id,driver_count,type
1102,West Oscar,2016-05-27 14:01:31,44.39,3594238170071,11,Urban
1103,West Oscar,2016-01-30 18:19:57,29.66,9574009980362,11,Urban
1104,West Oscar,2016-08-04 16:57:19,25.05,695879450607,11,Urban
1105,West Oscar,2016-07-12 04:00:40,8.67,3446427101949,11,Urban
1106,West Oscar,2016-05-25 03:59:15,36.56,8928626372245,11,Urban
1107,West Oscar,2016-09-25 09:47:37,12.4,20928457069,11,Urban
1108,West Oscar,2016-04-03 22:42:19,37.73,5049515530829,11,Urban
1109,West Oscar,2016-05-14 09:03:29,38.81,4638885383046,11,Urban
1110,West Oscar,2016-06-05 21:53:03,39.53,2314239287209,11,Urban
1111,West Oscar,2016-11-09 05:46:49,8.66,8952717743829,11,Urban
1112,West Oscar,2016-01-02 07:50:03,36.06,2483310207884,11,Urban
1113,West Oscar,2016-01-27 21:43:44,27.91,8224055782908,11,Urban
1114,West Oscar,2016-06-13 12:57:28,29.91,3599513812523,11,Urban
1115,West Oscar,2016-01-11 11:58:26,31.81,2193515097318,11,Urban
1116,West Oscar,2016-10-08 16:18:45,25.35,4006937548727,11,Urban
1117,West Oscar,2016-05-02 15:06:43,7.42,1342155568240,11,Urban
1118,West Oscar,2016-10-26 13:38:35,9.57,558835210731,11,Urban
1119,Arnoldview,2016-03-24 05:50:15,38.73,9909352484494,41,Urban
1120,Arnoldview,2016-03-29 20:04:52,32.63,8172040679569,41,Urban
1121,Arnoldview,2016-02-14 02:12:58,34.2,5949268564952,41,Urban
1122,Arnoldview,2016-07-12 04:33:22,30.88,564769023118,41,Urban
1123,Arnoldview,2016-01-12 01:10:56,35.07,9029197394649,41,Urban
1124,Arnoldview,2016-11-18 12:47:21,4.92,8534735733800,41,Urban
1125,Arnoldview,2016-06-30 21:18:52,36.65,1727135103213,41,Urban
1126,Arnoldview,2016-09-18 10:09:59,37.37,2403254812791,41,Urban
1127,Arnoldview,2016-05-17 16:41:37,17.7,5256309963774,41,Urban
1128,Arnoldview,2016-04-08 04:59:37,6.7,2434629578387,41,Urban
1129,Arnoldview,2016-03-23 06:59:06,21.61,590312525501,41,Urban
1130,Arnoldview,2016-11-20 02:14:10,19.44,8434323243417,41,Urban
1131,Arnoldview,2016-08-15 04:42:36,9.53,2874805015778,41,Urban
1132,Arnoldview,2016-08-17 11:57:26,21.78,6042684315869,41,Urban
1133,Arnoldview,2016-01-11 09:47:35,43.75,4486913785818,41,Urban
1134,Arnoldview,2016-02-08 22:37:50,22.88,2425981495498,41,Urban
1135,Arnoldview,2016-02-06 07:18:53,41.75,9527456322773,41,Urban
1136,Arnoldview,2016-06-24 18:59:24,21.61,4138480002842,41,Urban
1137,Arnoldview,2016-11-30 04:23:35,30.67,3141063477266,41,Urban
1138,Arnoldview,2016-09-04 07:46:44,41.38,6513640148499,41,Urban
1139,Arnoldview,2016-06-05 11:38:16,16.7,4445586772952,41,Urban
1140,Arnoldview,2016-03-31 17:49:51,41.28,3240285568339,41,Urban
1141,Arnoldview,2016-03-25 06:12:18,13.48,1941778752229,41,Urban
1142,Arnoldview,2016-09-06 18:04:35,5.44,8147021338537,41,Urban
1143,Arnoldview,2016-10-05 03:25:01,10.48,6331620873793,41,Urban
1144,Arnoldview,2016-08-04 11:44:19,29.49,9822259629136,41,Urban
1145,Arnoldview,2016-04-02 23:42:37,39.53,1051093826540,41,Urban
1146,Arnoldview,2016-02-25 03:28:30,6.45,4442018164095,41,Urban
1147,Arnoldview,2016-07-31 18:16:12,10.74,5702076948068,41,Urban
1148,Arnoldview,2016-01-30 11:19:06,22.23,5838519732243,41,Urban
1149,Arnoldview,2016-06-08 14:23:20,33.23,2561901175214,41,Urban
1150,South Louis,2016-06-19 05:30:03,35.29,319785584804,12,Urban
1151,South Louis,2016-09-08 02:07:21,38.81,9677721784086,12,Urban
1152,South Louis,2016-07-26 16:34:27,33.19,6568406414554,12,Urban
1153,South Louis,2016-04-20 15:42:03,27.26,7924974337784,12,Urban
1154,South Louis,2016-08-05 11:29:37,28.07,1494810441587,12,Urban
1155,South Louis,2016-09-11 16:28:47,22.08,7454178540432,12,Urban
1156,South Louis,2016-10-11 00:43:36,4.54,3590839261736,12,Urban
1157,South Louis,2016-10-29 18:46:47,30.73,3068777385574,12,Urban
1158,South Louis,2016-02-25 14:35:08,39.4,8085468342574,12,Urban
1159,South Louis,2016-04-02 17:00:18,34.7,4423726745028,12,Urban
1160,South Louis,2016-05-02 20:58:10,40.86,2111792144358,12,Urban
1161,South Louis,2016-06-06 09:51:40,6.18,3869513235715,12,Urban
1162,South Louis,2016-05-23 10:05:09,27.25,8863107298600,12,Urban
1163,South Louis,2016-01-02 10:08:38,31.02,6841755994046,12,Urban
1164,South Louis,2016-01-13 17:48:59,30.92,9725981653946,12,Urban
1165,South Louis,2016-10-28 15:04:04,21.72,6612504997898,12,Urban
1166,South Louis,2016-09-27 15:50:42,21.79,7848885793111,12,Urban
1167,South Louis,2016-03-08 21:59:38,43.69,3696319633809,12,Urban
1168,South Louis,2016-03-22 02:47:56,13.79,7672523003962,12,Urban
1169,South Louis,2016-09-29 10:37:24,44.14,5723592166538,12,Urban
1170,South Louis,2016-06-04 01:01:53,26.72,8465149033449,12,Urban
1171,South Louis,2016-02-14 03:22:52,23.15,6613391767472,12,Urban
1172,South Louis,2016-07-21 22:51:54,19.83,4295084448756,12,Urban
1173,South Louis,2016-02-10 22:53:44,30.6,8979351061935,12,Urban
1174,South Louis,2016-10-06 03:17:06,39.52,538681001868,12,Urban
1175,South Louis,2016-05-05 13:22:04,25.15,6976367855086,12,Urban
1176,South Louis,2016-01-26 11:21:34,23.67,1887960407761,12,Urban
1177,South Louis,2016-09-05 05:03:02,4.23,8839515131785,12,Urban
1178,South Louis,2016-06-25 08:50:25,20.24,6055268563532,12,Urban
1179,South Louis,2016-05-16 09:42:27,18.15,8391398161414,12,Urban
1180,South Louis,2016-07-15 07:48:18,24.84,4997876249830,12,Urban
1181,South Louis,2016-11-22 15:34:11,35.27,3627438789238,12,Urban
1182,Lisaville,2016-01-06 03:50:10,19.6,239487697551,66,Urban
1183,Lisaville,2016-02-05 02:25:34,37.01,4010739308021,66,Urban
1184,Lisaville,2016-03-12 13:26:42,10.61,6544353421920,66,Urban
1185,Lisaville,2016-03-14 19:58:33,36.95,6369117726062,66,Urban
1186,Lisaville,2016-07-01 03:28:20,29.41,6428548423794,66,Urban
1187,Lisaville,2016-03-15 02:55:02,18.78,7907967448834,66,Urban
1188,Lisaville,2016-06-26 14:09:49,15.81,9434684069984,66,Urban
1189,Lisaville,2016-08-31 20:52:29,6.29,7549681376354,66,Urban
1190,Lisaville,2016-01-13 01:46:08,5.74,4968792013041,66,Urban
1191,Lisaville,2016-01-03 06:26:04,44.07,7747426000940,66,Urban
1192,Lisaville,2016-07-26 00:46:08,35.74,2320857247501,66,Urban
1193,Lisaville,2016-02-09 11:33:11,15.65,5340143720324,66,Urban
1194,Lisaville,2016-01-23 11:09:46,9.35,7851351742636,66,Urban
1195,Lisaville,2016-09-16 18:53:14,23.31,2357518244883,66,Urban
1196,Lisaville,2016-10-21 15:14:48,38.8,3379145811923,66,Urban
1197,Lisaville,2016-08-21 09:35:27,28.99,2558994509576,66,Urban
1198,Lisaville,2016-07-04 18:29:32,10.68,1649275887436,66,Urban
1199,Lisaville,2016-09-30 22:29:40,31.06,18075235678,66,Urban
1200,Lisaville,2016-06-04 23:12:57,44.13,7979731907205,66,Urban
1201,Lisaville,2016-10-30 08:23:07,23.88,9001891584816,66,Urban
1202,Lisaville,2016-01-04 01:40:35,42.14,2668359628139,66,Urban
1203,Lisaville,2016-06-21 03:07:42,29.94,400014131507,66,Urban
1204,Lisaville,2016-02-10 20:42:37,44.12,984587225288,66,Urban
1205,Lisaville,2016-05-01 17:04:49,44.29,6533371877406,66,Urban
1206,Lisaville,2016-07-16 10:17:40,43.0,985334613129,66,Urban
1207,Lisaville,2016-02-09 23:03:32,30.89,7036924404801,66,Urban
1208,Lisaville,2016-12-05 01:52:05,44.61,2441811424155,66,Urban
1209,Lisaville,2016-01-02 09:04:22,31.16,2386664973163,66,Urban
1210,New Maryport,2016-02-10 05:36:14,23.41,397475291942,26,Urban
1211,New Maryport,2016-02-26 22:31:15,19.52,392575904754,26,Urban
1212,New Maryport,2016-03-16 05:00:28,38.55,1518943690268,26,Urban
1213,New Maryport,2016-02-07 16:58:41,21.94,1134181964123,26,Urban
1214,New Maryport,2016-09-13 09:09:38,40.93,4388904712547,26,Urban
1215,New Maryport,2016-05-11 05:20:56,43.67,7727204447969,26,Urban
1216,New Maryport,2016-02-17 06:13:54,31.04,8962422059559,26,Urban
1217,New Maryport,2016-06-23 16:05:50,34.16,178390843856,26,Urban
1218,New Maryport,2016-10-13 00:53:17,27.72,5224835515774,26,Urban
1219,New Maryport,2016-05-25 22:41:24,31.21,7456195552238,26,Urban
1220,New Maryport,2016-04-01 11:56:55,16.69,7625933199275,26,Urban
1221,New Maryport,2016-04-19 09:54:39,12.96,3568020524793,26,Urban
1222,New Maryport,2016-01-10 20:29:19,34.15,4295408225889,26,Urban
1223,New Maryport,2016-07-13 10:19:13,11.96,5603767195344,26,Urban
1224,New Maryport,2016-08-27 12:46:27,32.67,836543255832,26,Urban
1225,New Maryport,2016-05-08 12:25:49,39.88,8893151181566,26,Urban
1226,New Maryport,2016-07-19 05:21:24,33.31,2805852339982,26,Urban
1227,New Maryport,2016-06-27 15:45:11,38.12,3785390249624,26,Urban
1228,New Maryport,2016-11-12 10:00:31,10.45,7465162274950,26,Urban
1229,New Maryport,2016-07-01 10:14:52,27.13,382199011501,26,Urban
1230,West Dawnfurt,2016-07-24 15:18:57,30.8,3839329929610,34,Urban
1231,West Dawnfurt,2016-03-06 18:21:13,28.26,3899054595030,34,Urban
1232,West Dawnfurt,2016-09-18 18:24:17,19.67,2851656538564,34,Urban
1233,West Dawnfurt,2016-01-03 11:35:45,6.69,7455207171412,34,Urban
1234,West Dawnfurt,2016-09-25 16:35:54,22.28,9242784905015,34,Urban
1235,West Dawnfurt,2016-05-21 23:19:19,14.49,6407066467749,34,Urban
1236,West Dawnfurt,2016-10-18 02:10:08,43.77,1006219353516,34,Urban
1237,West Dawnfurt,2016-10-15 06:23:21,8.69,3817399950789,34,Urban
1238,West Dawnfurt,2016-03-30 02:38:55,43.05,8265937444583,34,Urban
1239,West Dawnfurt,2016-05-16 19:34:14,31.5,3259829057000,34,Urban
1240,West Dawnfurt,2016-05-25 21:32:28,14.57,6635427151024,34,Urban
1241,West Dawnfurt,2016-09-01 12:26:23,31.07,5268573991933,34,Urban
1242,West Dawnfurt,2016-03-07 11:59:54,25.49,5319657326292,34,Urban
1243,West Dawnfurt,2016-03-21 03:21:09,32.57,3452586407419,34,Urban
1244,West Dawnfurt,2016-11-04 21:35:31,41.06,2404083563458,34,Urban
1245,West Dawnfurt,2016-06-14 16:29:26,19.59,7745252866341,34,Urban
1246,West Dawnfurt,2016-06-10 15:02:26,7.81,7732430167369,34,Urban
1247,West Dawnfurt,2016-11-26 13:54:15,8.7,6770337585696,34,Urban
1248,West Dawnfurt,2016-02-17 21:34:15,35.98,1354544236180,34,Urban
1249,West Dawnfurt,2016-03-20 14:25:28,21.38,2133163285521,34,Urban
1250,West Dawnfurt,2016-06-23 09:11:30,6.08,797431077854,34,Urban
1251,West Dawnfurt,2016-03-22 14:35:27,7.82,9200171071293,34,Urban
1252,West Dawnfurt,2016-05-02 22:34:00,30.97,4714142412909,34,Urban
1253,West Dawnfurt,2016-07-30 12:11:52,16.78,6190552310963,34,Urban
1254,West Dawnfurt,2016-04-20 21:22:30,6.17,3534063157755,34,Urban
1255,West Dawnfurt,2016-06-15 21:42:34,26.75,6456250923639,34,Urban
1256,West Dawnfurt,2016-08-05 23:20:53,18.57,243269133946,34,Urban
1257,West Dawnfurt,2016-06-01 08:15:43,30.05,9314512935974,34,Urban
1258,West Dawnfurt,2016-03-22 00:46:40,16.97,9155756590990,34,Urban
1259,Davidtown,2016-10-12 17:56:31,24.65,9382980155712,73,Urban
1260,Davidtown,2016-08-07 11:22:14,35.99,8759291063608,73,Urban
1261,Davidtown,2016-10-13 23:41:18,10.56,2833681147171,73,Urban
1262,Davidtown,2016-07-03 17:33:01,17.6,9775771647730,73,Urban
1263,Davidtown,2016-10-18 12:27:57,14.48,8267824112339,73,Urban
1264,Davidtown,2016-11-10 07:19:59,11.83,995827554372,73,Urban
1265,Davidtown,2016-05-29 18:55:43,34.22,5087993017364,73,Urban
1266,Davidtown,2016-02-03 18:31:45,22.05,8245123382592,73,Urban
1267,Davidtown,2016-09-25 08:12:02,8.7,4896615666948,73,Urban
1268,Davidtown,2016-06-26 07:05:51,17.1,3814638454640,73,Urban
1269,Davidtown,2016-04-01 17:47:33,38.12,1929836638210,73,Urban
1270,Davidtown,2016-09-20 16:34:29,35.57,3280825720957,73,Urban
1271,Davidtown,2016-10-20 09:56:14,26.56,2101035782102,73,Urban
1272,Davidtown,2016-05-21 16:42:57,33.58,9181845753779,73,Urban
1273,Davidtown,2016-11-04 10:20:24,15.6,8529637962885,73,Urban
1274,Davidtown,2016-08-02 04:52:25,29.79,3801152652782,73,Urban
1275,Davidtown,2016-03-16 15:08:42,33.11,5482389476556,73,Urban
1276,Davidtown,2016-07-20 08:29:33,22.0,2546589443671,73,Urban
1277,Davidtown,2016-01-01 23:43:06,8.2,7766093981383,73,Urban
1278,Davidtown,2016-02-20 16:27:08,12.64,7147024552818,73,Urban
1279,Davidtown,2016-04-12 21:45:55,30.19,9023918750752,73,Urban
1280,West Peter,2016-08-16 23:26:16,7.25,1040904625038,61,Urban
1281,West Peter,2016-02-04 05:21:21,32.23,5464913219631,61,Urban
1282,West Peter,2016-01-11 14:29:59,10.13,60400779470,61,Urban
1283,West Peter,2016-01-25 13:57:53,27.53,5400221539672,61,Urban
1284,West Peter,2016-06-07 02:32:33,27.05,1007050766497,61,Urban
1285,West Peter,2016-04-12 16:00:50,7.51,7110146345941,61,Urban
1286,West Peter,2016-07-12 03:26:57,19.03,6598651316433,61,Urban
1287,West Peter,2016-08-01 23:45:37,19.16,2871298258217,61,Urban
1288,West Peter,2016-05-21 04:03:05,37.04,2675730921970,61,Urban
1289,West Peter,2016-03-29 14:07:57,41.34,6031578076399,61,Urban
1290,West Peter,2016-10-15 14:24:10,33.98,7422359599463,61,Urban
1291,West Peter,2016-02-05 01:21:49,29.48,8798740424195,61,Urban
1292,West Peter,2016-05-25 00:54:45,26.43,1297019619555,61,Urban
1293,West Peter,2016-07-22 17:22:52,10.58,4872507145388,61,Urban
1294,West Peter,2016-01-10 18:15:58,19.49,3670358093299,61,Urban
1295,West Peter,2016-11-19 04:06:26,5.56,6611980309171,61,Urban
1296,West Peter,2016-09-16 02:23:23,7.35,1759471715416,61,Urban
1297,West Peter,2016-04-13 17:28:50,24.14,6359096350525,61,Urban
1298,West Peter,2016-09-02 15:47:02,40.12,3810244920159,61,Urban
1299,West Peter,2016-09-24 00:26:06,26.79,5252940310564,61,Urban
1300,West Peter,2016-05-12 12:20:39,43.75,6799318070532,61,Urban
1301,West Peter,2016-05-06 22:57:06,28.4,1647188359422,61,Urban
1302,West Peter,2016-03-23 16:44:24,38.45,2046520223886,61,Urban
1303,West Peter,2016-09-14 15:30:24,38.49,7447906738416,61,Urban
1304,West Peter,2016-01-15 09:18:00,29.65,7685890652329,61,Urban
1305,West Peter,2016-04-20 00:52:22,35.17,1460875294512,61,Urban
1306,West Peter,2016-09-06 18:01:25,15.63,5821034596261,61,Urban
1307,West Peter,2016-09-10 06:14:50,17.77,4124832951548,61,Urban
1308,West Peter,2016-09-22 03:26:20,9.13,4226378426426,61,Urban
1309,West Peter,2016-07-13 17:29:17,20.53,5576331342119,61,Urban
1310,West Peter,2016-08-25 12:03:53,41.98,8601849653888,61,Urban
1311,Russellport,2016-09-08 17:46:03,13.81,1034339681561,9,Urban
1312,Russellport,2016-02-02 20:46:31,18.96,7234982138755,9,Urban
1313,Russellport,2016-08-05 05:51:10,43.57,1405839416890,9,Urban
1314,Russellport,2016-09-18 11:54:02,23.41,3915848678847,9,Urban
1315,Russellport,2016-07-11 08:01:46,37.34,9625459203447,9,Urban
1316,Russellport,2016-01-04 08:24:03,26.01,1076650346019,9,Urban
1317,Russellport,2016-04-15 08:21:04,6.96,1688310688195,9,Urban
1318,Russellport,2016-02-18 02:09:30,34.36,125959722329,9,Urban
1319,Russellport,2016-06-20 18:45:26,4.71,5262366583121,9,Urban
1320,Russellport,2016-09-10 02:46:51,34.13,8520408587214,9,Urban
1321,Russellport,2016-10-31 19:39:25,40.67,5829276048623,9,Urban
1322,Russellport,2016-10-19 15:17:43,27.9,3580210488630,9,Urban
1323,Russellport,2016-07-07 22:03:03,15.99,408675698322,9,Urban
1324,Russellport,2016-02-18 00:58:23,14.44,1146947705826,9,Urban
1325,Russellport,2016-04-04 16:17:46,36.62,9553714155722,9,Urban
1326,Russellport,2016-06-12 15:10:55,23.01,425304453916,9,Urban
1327,Russellport,2016-06-03 21:49:19,23.05,3862759508254,9,Urban
1328,Russellport,2016-03-28 03:39:11,4.84,3612459319748,9,Urban
1329,Russellport,2016-11-21 20:26:43,11.71,7107770283343,9,Urban
1330,Russellport,2016-06-28 12:09:11,6.52,7639754473841,9,Urban
1331,Russellport,2016-11-17 17:55:22,21.92,5642744495206,9,Urban
1332,Russellport,2016-11-12 12:46:42,29.56,1850964431407,9,Urban
1333,Russellport,2016-10-05 14:04:13,17.69,5168390301277,9,Urban
1334,East Douglas,2016-10-01 19:07:00,16.36,8450340983211,12,Urban
1335,East Douglas,2016-07-19 07:42:04,11.24,8566233760392,12,Urban
1336,East Douglas,2016-09-20 02:40:41,23.26,825335145222,12,Urban
1337,East Douglas,2016-04-02 13:49:14,28.17,3800595642657,12,Urban
1338,East Douglas,2016-10-19 20:25:16,28.18,6204409645686,12,Urban
1339,East Douglas,2016-09-19 09:23:08,34.17,8612766947608,12,Urban
1340,East Douglas,2016-02-10 03:30:56,33.08,3357256703085,12,Urban
1341,East Douglas,2016-08-21 22:32:08,7.9,4788757321451,12,Urban
1342,East Douglas,2016-11-14 13:10:08,22.83,4916688973313,12,Urban
1343,East Douglas,2016-09-29 14:23:27,21.49,9991382143762,12,Urban
1344,East Douglas,2016-04-20 22:39:41,29.35,3953010484339,12,Urban
1345,East Douglas,2016-07-21 23:45:59,26.63,3485524740279,12,Urban
1346,East Douglas,2016-11-10 16:06:24,17.92,1580306205549,12,Urban
1347,East Douglas,2016-06-18 06:57:02,22.04,8704297629259,12,Urban
1348,East Douglas,2016-09-08 04:35:27,33.49,4538182595312,12,Urban
1349,East Douglas,2016-09-03 11:29:31,39.24,594788132164,12,Urban
1350,East Douglas,2016-11-20 15:55:14,44.07,2216251821006,12,Urban
1351,East Douglas,2016-01-14 15:35:05,32.56,4982197353458,12,Urban
1352,East Douglas,2016-03-01 17:52:51,20.27,1104424524940,12,Urban
1353,East Douglas,2016-03-04 15:34:23,43.62,8271162283323,12,Urban
1354,East Douglas,2016-05-21 09:59:11,11.48,577914432444,12,Urban
1355,East Douglas,2016-08-01 01:21:55,28.37,4589100972654,12,Urban
1356,Mooreview,2016-05-31 13:20:24,24.82,9881448402158,34,Urban
1357,Mooreview,2016-08-28 08:58:57,16.54,4559523215386,34,Urban
1358,Mooreview,2016-11-29 05:43:38,32.91,2686245541911,34,Urban
1359,Mooreview,2016-08-29 03:50:13,16.43,2394943629519,34,Urban
1360,Mooreview,2016-05-06 02:19:34,38.1,9853666725593,34,Urban
1361,Mooreview,2016-06-19 07:05:56,39.02,4559373421654,34,Urban
1362,Mooreview,2016-08-05 13:20:34,38.45,5756427677138,34,Urban
1363,Mooreview,2016-11-16 17:08:21,14.13,8086055417446,34,Urban
1364,Mooreview,2016-08-21 06:14:51,31.1,6946673470044,34,Urban
1365,Mooreview,2016-08-12 03:05:38,44.84,237385549231,34,Urban
1366,Mooreview,2016-03-26 08:26:51,14.01,216711817657,34,Urban
1367,Mooreview,2016-10-08 14:34:37,30.29,9874999005114,34,Urban
1368,Mooreview,2016-01-22 05:18:01,36.06,8152638057641,34,Urban
1369,Mooreview,2016-11-02 19:56:57,26.56,9231803895390,34,Urban
1370,Mooreview,2016-06-20 00:25:27,42.02,9990432856850,34,Urban
1371,Mooreview,2016-10-06 11:54:24,24.94,7428536660155,34,Urban
1372,Mooreview,2016-04-05 05:22:03,40.99,8602942622757,34,Urban
1373,Mooreview,2016-07-30 17:39:30,37.14,8244565411112,34,Urban
1374,Mooreview,2016-07-26 23:48:43,29.37,2594258754795,34,Urban
1375,Mooreview,2016-05-11 00:21:59,22.7,3257317481863,34,Urban
1376,Mooreview,2016-07-11 18:46:36,19.51,2835637288297,34,Urban
1377,Port Josephfurt,2016-09-20 19:27:35,14.0,2465241563666,28,Urban
1378,Port Josephfurt,2016-07-01 23:19:21,5.6,3234929453440,28,Urban
1379,Port Josephfurt,2016-10-26 09:01:30,9.48,8359941011708,28,Urban
1380,Port Josephfurt,2016-05-02 20:00:53,27.3,2511901605563,28,Urban
1381,Port Josephfurt,2016-09-13 21:50:10,38.27,1422530958740,28,Urban
1382,Port Josephfurt,2016-05-13 07:55:02,39.76,5255089834427,28,Urban
1383,Port Josephfurt,2016-10-28 19:37:25,33.67,2119049783466,28,Urban
1384,Port Josephfurt,2016-06-05 22:30:51,22.74,8398784440856,28,Urban
1385,Port Josephfurt,2016-04-11 12:32:09,30.21,8058945223574,28,Urban
1386,Port Josephfurt,2016-04-04 20:08:27,12.45,6949613726546,28,Urban
1387,Port Josephfurt,2016-10-26 07:25:39,28.61,644800458908,28,Urban
1388,Port Josephfurt,2016-04-28 19:43:33,25.47,8898117154912,28,Urban
1389,Port Josephfurt,2016-06-25 06:09:58,6.94,5509406197376,28,Urban
1390,Port Josephfurt,2016-01-11 03:22:50,39.5,1074808701079,28,Urban
1391,Port Josephfurt,2016-07-13 11:39:21,8.91,5320990131160,28,Urban
1392,Port Josephfurt,2016-10-31 04:48:36,41.94,3151468117803,28,Urban
1393,Port Josephfurt,2016-10-20 04:17:52,29.27,6974479265243,28,Urban
1394,Port Josephfurt,2016-06-26 08:24:48,43.65,9407429201079,28,Urban
1395,Port Josephfurt,2016-09-25 16:36:30,28.32,6590314190886,28,Urban
1396,Port Josephfurt,2016-02-29 14:49:47,42.45,338242802787,28,Urban
1397,Port Josephfurt,2016-02-14 23:20:22,32.7,3577231707703,28,Urban
1398,Port Josephfurt,2016-09-25 04:47:07,18.85,454198708789,28,Urban
1399,South Bryanstad,2016-08-12 12:15:35,21.78,7006435894279,73,Urban
1400,South Bryanstad,2016-07-27 16:58:49,38.3,257500253836,73,Urban
1401,South Bryanstad,2016-05-16 15:36:19,9.15,5125461669650,73,Urban
1402,South Bryanstad,2016-11-30 08:27:31,19.24,9277201330132,73,Urban
1403,South Bryanstad,2016-10-18 09:58:01,22.27,7393135081574,73,Urban
1404,South Bryanstad,2016-06-29 06:05:40,32.39,1641151679876,73,Urban
1405,South Bryanstad,2016-09-27 22:34:04,33.54,4065652446282,73,Urban
1406,South Bryanstad,2016-06-05 05:07:18,14.5,5646428260494,73,Urban
1407,South Bryanstad,2016-08-24 06:00:34,23.54,7522701329103,73,Urban
1408,South Bryanstad,2016-09-16 04:09:00,14.24,4377323560242,73,Urban
1409,South Bryanstad,2016-02-06 17:12:02,28.84,7819051931484,73,Urban
1410,South Bryanstad,2016-10-31 23:41:31,23.41,3762346619427,73,Urban
1411,South Bryanstad,2016-05-01 23:07:07,42.69,5016974456403,73,Urban
1412,South Bryanstad,2016-06-18 11:37:03,19.49,4925544201897,73,Urban
1413,South Bryanstad,2016-06-15 09:52:02,30.49,1963287218621,73,Urban
1414,South Bryanstad,2016-08-12 23:50:22,28.95,9517182568903,73,Urban
1415,South Bryanstad,2016-08-17 22:38:39,21.34,5939858494462,73,Urban
1416,South Bryanstad,2016-09-11 12:04:31,18.43,4394546874154,73,Urban
1417,South Bryanstad,2016-09-11 05:26:37,34.58,9543806768633,73,Urban
1418,South Bryanstad,2016-09-16 09:02:02,25.82,5264899878521,73,Urban
1419,South Bryanstad,2016-11-16 22:51:16,13.58,3696811450171,73,Urban
1420,Prattfurt,2016-05-13 22:09:10,11.3,5490281721377,43,Urban
1421,Prattfurt,2016-02-03 14:17:58,13.15,3249005020508,43,Urban
1422,Prattfurt,2016-07-14 14:58:39,7.22,3428800534766,43,Urban
1423,Prattfurt,2016-07-05 13:53:10,35.82,5594924751117,43,Urban
1424,Prattfurt,2016-11-18 17:37:57,5.1,9084182452384,43,Urban
1425,Prattfurt,2016-01-22 08:38:41,12.49,8746582299907,43,Urban
1426,Prattfurt,2016-01-21 22:17:57,35.32,2845558942192,43,Urban
1427,Prattfurt,2016-02-01 18:49:18,34.91,1845873007621,43,Urban
1428,Prattfurt,2016-06-14 04:07:14,13.85,7018475249292,43,Urban
1429,Prattfurt,2016-02-25 15:22:10,36.71,3934070360788,43,Urban
1430,Prattfurt,2016-07-30 21:39:19,4.43,8197308953793,43,Urban
1431,Prattfurt,2016-05-08 14:33:32,14.96,6092543649314,43,Urban
1432,Prattfurt,2016-06-05 02:53:06,32.51,4485460245370,43,Urban
1433,Prattfurt,2016-05-05 16:02:42,31.64,508856855909,43,Urban
1434,Prattfurt,2016-01-30 14:38:21,41.58,9514320187392,43,Urban
1435,Prattfurt,2016-10-05 04:45:18,33.82,7047642017693,43,Urban
1436,Prattfurt,2016-05-08 05:04:22,5.63,116645266807,43,Urban
1437,Prattfurt,2016-03-20 08:26:24,20.11,2249664722752,43,Urban
1438,Prattfurt,2016-10-10 13:14:32,27.01,3894544761292,43,Urban
1439,Prattfurt,2016-01-24 17:39:05,24.67,3184780964480,43,Urban
1440,Prattfurt,2016-07-10 07:51:44,35.29,7329304684383,43,Urban
1441,Prattfurt,2016-10-11 16:29:45,37.78,7679067660736,43,Urban
1442,Prattfurt,2016-01-11 21:18:01,12.9,5530092860060,43,Urban
1443,Prattfurt,2016-08-05 20:08:15,32.12,4506575381521,43,Urban
1444,Vickimouth,2016-06-17 04:23:36,40.88,2616108795939,13,Urban
1445,Vickimouth,2016-05-05 21:32:36,4.54,2443254047182,13,Urban
1446,Vickimouth,2016-12-02 05:12:08,36.72,2884304595749,13,Urban
1447,Vickimouth,2016-04-27 09:28:48,31.47,172282266617,13,Urban
1448,Vickimouth,2016-01-07 00:07:45,5.21,211545952819,13,Urban
1449,Vickimouth,2016-08-17 03:09:41,22.06,4533733678162,13,Urban
1450,Vickimouth,2016-03-17 18:07:49,27.77,6038875778179,13,Urban
1451,Vickimouth,2016-11-08 18:43:26,22.19,4236510136014,13,Urban
1452,Vickimouth,2016-09-07 21:52:34,26.31,8800320581010,13,Urban
1453,Vickimouth,2016-09-20 17:47:54,20.04,4264066995625,13,Urban
1454,Vickimouth,2016-03-01 00:15:17,12.07,5511048255284,13,Urban
1455,Vickimouth,2016-03-03 09:41:00,37.87,1433210718370,13,Urban
1456,Vickimouth,2016-02-27 08:42:19,8.89,9420709368538,13,Urban
1457,Vickimouth,2016-01-21 06:11:37,14.22,5803305657789,13,Urban
1458,Vickimouth,2016-05-15 19:26:26,11.88,5271795959476,13,Urban
1459,Alvarezhaven,2016-04-18 20:51:29,31.93,4267015736324,21,Urban
1460,Alvarezhaven,2016-08-01 00:39:48,6.42,8394540350728,21,Urban
1461,Alvarezhaven,2016-09-01 22:57:12,18.09,1197329964911,21,Urban
1462,Alvarezhaven,2016-08-18 07:12:06,20.74,357421158941,21,Urban
1463,Alvarezhaven,2016-04-04 23:45:50,14.25,6431434271355,21,Urban
1464,Alvarezhaven,2016-10-31 05:33:55,20.23,4348900295000,21,Urban
